sp-km,sp-tekst-r,line_number
0.0,'s-Gravenbrakel,117
5.9,Écaussinnes,117
8.5,Marche-lez-Écaussinnes,117
12.0,Familleureux,117
14.2,Manage,117
18.6,Godarville,117
21.5,Gouy-lez-Piéton,117
24.6,Pont-à-Celles,117
26.9,Luttre,117
