sp-km,sp-tekst-r,line_number
0.0,Brussel-Noord,50
4.1,Jette,50
21.9,Liedekerke,50
23.8,Denderleeuw,50
29.7,Aalst,50
43.1,Wetteren,50
55.6,Gent-Sint-Pieters,50
