sp-km,sp-tekst-r,line_number
0.0,Namen,130
8.6,Floreffe,130
10.9,Franière,130
14.4,Moustier,130
16.7,Jemeppe-sur-Sambre,130
19.3,Auvelais,130
21.4,Tamines,130
26.4,Farciennes,130
29.8,Châtelet,130
36.6,Charleroi-Centraal,130
