sp-km,sp-tekst-r,line_number
0.0,Leuven,139
3.0,Heverlee,139
12.0,Sint-Joris-Weert,139
14.5,Pécrot,139
20.0,Gastuche,139
21.9,Basse-Wavre,139
24.0,Waver,139
26.8,Limal,139
29.0,Ottignies,139
