sp-km,sp-tekst-r,line_number
0.0,Schellebelle,53
2.8,Wichelen,53
9.7,Oudegem,53
12.5,Dendermonde,53
19.6,Buggenhout,53
21.6,Malderen,53
26.4,Londerzeel,53
31.0,Kapelle-op-den-Bos,53
39.6,Mechelen,53
42.6,Muizen,53
48.1,Boortmeerbeek,53
51.4,Haacht,53
53.4,Wespelaar-Tildonk,53
59.4,Wijgmaal,53
64.1,Leuven,53
